keyword,count
unprecedented heatwaves,2
Amazon rainforest,2
methane,2
system change,2
economic plans,2
climate research,2
Butterfly Effect,2
fluorocarbons,2
modesty,2
algae,2
tipping,2
"climate
change",2
scientific history,2
Ancient Greeks,2
negative feedback loops,2
depression,2
world views,2
Thomas,2
Copernican Revolution,2
Aristotelean model,2
church,2
Foucault,2
Inquisition,2
The Matrix,2
systemic collapse,2
social systems,2
Copernicus,2
sustainable society,2
optimism,2
Alabama,2
social tipping point,2
Civil Rights Act,2
Money,2
funeral,2
Litter,2
conference,2
corruption,2
ecological illiteracy,2
fossil fuel subsidies,2
human systems,2
climate change impacts,2
Rigidity Trap,2
climate awareness,2
Free Arrow Up Icon,2
Symbol,2
Jasper,2
MLK,2
climate protests,2
racial justice,2
Emmet Till,2
court case,2
social justice,2
Human society,2
geese,2
child,2
Screenshot,2
Greek epic literature,2
symbolic meaning,2
wooden horse,2
Apollo,2
motion blindness,2
Sorites Paradox,2
Morecambe Beach,2
Sorites paradox,2
binding laws,2
COP,2
2,2
political campaigns,2
banners,2
irrationality,2
PIT prediction,2
correct response rate,2
cognitive biases,2
relativity,2
scientific reasoning,2
Democrats,2
forest fires,2
Buddha,2
environmental burden,2
Heuristics,2
red meat,2
side dish,2
Instagram,2
Psychic numbing,2
C,2
catastrophic tipping points,2
empires,2
consumer culture,2
Status Quo Bias,2
colonists,2
government,2
Olive Branch Petition,2
CRISPR,2
memory,2
Loyalty,2
Grammar,2
social thinking,2
Hartmut Rosa,2
capitalist culture,2
piano,2
Resonance,2
relations,2
economics,2
sheep,2
farmyard animals,2
balloon,2
public knowledge,2
Education,2
High Priest,2
electric car,2
vehicles,2
environmental awareness,2
copper,2
material extraction,2
silver,2
European Patent Office,2
scientific literacy,2
social development,2
Rousse,2
civil society,2
planetary limits,2
gaming,2
ation,2
cuckoo,2
traditions,2
environmental education,2
Netflix,2
emotions,2
The Climate Academy,2
false narratives,2
lobbying,2
big media,2
Cambridge University,2
Climate Academy student,2
complexity,2
Tenn,2
Megalosaurus,2
Pelorosaurus,2
dinosaur bones,2
Devonian Period,2
Oxfordian Age,2
dignity,2
Natural Selection,2
"ecological
angst",2
Arendt,2
humour,2
book editor,2
bullet points,2
Nietzsche,2
Berlin Wall,2
Easter Island,2
ancient Athens,2
Pireaus,2
Italy,2
Hippodamus,2
Sicilian Expedition,2
Athenian,2
Athenian society,2
ancient Greeks,2
illusions,2
Complex System Theory,2
Pythagoras,2
societies,2
Omega point,2
friendships,2
identities,2
school,2
state intervention,2
clichés,2
postcards,2
educational project,2
