keyword,count
salicortin,17
saligenin,16
tremulae,13
tryptophan,10
kynurenic acid,9
kynurenine,7
salicinoids,7
conjugates,6
insects,6
herbivores,5
feces,5
SI Appendix,5
beetles,4
Saligenin,4
gut microbiota,4
salicylic acid,4
feces extract,4
nigra leaves,4
chrysotremulins,4
chrysotremulin,4
poplar trees,3
poplar herbivores,3
Populus,3
Salicortin,3
Cerura vinula,3
salicin,3
control group,3
chrysotremulin A,3
Base peak chromatogram,3
feces extracts,3
Symbiodolus,3
secondary metabolites,3
Leaf beetles,2
Herbivorous insects,2
isotope labeling,2
chemical defenses,2
terpenoids,2
herbivorous insects,2
pesticides,2
ra,2
Salicinoids,2
herbivore,2
salicortin metabolism,2
Salicaceae,2
salicortinol,2
acid,2
salicin phosphate,2
salicyloyl quinic acids,2
degradation,2
Salicortin coating,2
Extracted ion chromatogram,2
compound 11,2
water,2
Extracted ion chromatograms,2
biosynthesis,2
salicortin phosphate,2
kynurenine pathway,2
humidity,2
nigra,2
Max Planck Society,2
Max Planck Institute,2
Insect Biochem,2
Gut microbiota,2
insect herbivores feed,1
poplar leaf beetle,1
competing interest,1
PNAS Direct Submission,1
PNAS,1
open access,1
Commons Attribution License,1
Affiliations,1
Cardiff University,1
antiherbivore phenolic defenses,1
Salicaceae family,1
essential amino acid,1
novel,1
salicinoid metabolite,1
metabolic pathways,1
salicinoid defense compounds,1
salicaceous trees,1
counterdefense,1
phenolics,1
optimal defense,1
defensive metabolites,1
reproduction,1
rapid excretion,1
gut microorganisms,1
plant toxins,1
Salic,1
tree species,1
European countries,1
phenolic metabolites,1
proanthocyanidins,1
hydroxycinnamate esters,1
phenolic glycosides,1
weight,1
tremulacin,1
antiherbivore defenses,1
glucose,1
cysteine,1
salicinoid metabolites,1
quinic acids,1
salicinoid concentrations,1
behavioral specialization,1
biochemical mechanisms,1
metabolic,1
structural characterization,1
Complementary OPEN ACCESS,1
bioassays,1
metabolite toxicity,1
microbial contributions,1
salicinoid processing,1
salicinoid metabolism,1
feeding experiment,1
Salix viminalis leaves,1
viminalis leaves,1
igenin,1
metabolic pathway,1
phosphorylation,1
glycosylation,1
HCH,1
esterification,1
Tryptophan Derivatives,1
toxic metabolite,1
catechol,1
highly reactive quinones,1
full scan MS spectra,1
uncoated control group,1
kynurenine conjugate,1
Kynurenine,1
mammals,1
diagnostic peaks,1
retention,1
MS fragmentation patterns,1
inol,1
lic acid,1
icin phosphat,1
Metabolic analysis,1
Volcano plot analysis,1
feces metabolites,1
positive ionization,1
trem,1
molecular ion,1
authentic,1
standards,1
salicortin metabolite,1
saligenin conjugates,1
protonated molecular ion,1
diagnostic fragment,1
parent ion peak,1
hydroxyquinoline moiety,1
13,1
rysotremulin B,1
chrysotremulin C,1
NMR spectroscopy,1
single chiral center,1
chemical synthesis,1
spectroscopic properties,1
optical rotation,1
unlabeled salicortin group,1
Salicortin Metabolite Saligenin,1
tremulae metabolites,1
salicinoid,1
tremulae performance,1
larval performance,1
pupation,1
saligenin supplementation,1
growth parameters,1
developmental duration,1
foliar consumption,1
leaf area,1
feeding deterrent,1
salicortin degradation,1
higher saligenin doses,1
tophan metabolic pathways,1
salicortin coating group,1
salicortin coating,1
kynurenine pathway metabolites,1
fecal extract,1
Salix viminalis,1
reference standards,1
22,1
Base peak chromatograms,1
viminalis,1
positive ionization mode,1
Gut Microbiota,1
Metabolism,1
T ryptophan,1
aromatic amino acid,1
microbial symbionts,1
Coleopterans,1
tryptophan derivatives,1
chrysotremulin metabolism,1
persistent taxa,1
Lactococcus,1
Enterob,1
amplicon sequence variants,1
Quantitative PCR,1
gut,1
bacterial niche,1
microbial involvement,1
chrysotremulin synthesis,1
saligenin feeding bioassay,1
water control,1
reinfect,1
microbiota manipulation,1
Key metabolic shifts,1
kynurenine concentration,1
kynurenine concentrations,1
control diet treatment,1
microbiota alteration,1
defensive gland secretions,1
microbiota,1
16S rRNA amplicon sequencing analysis,1
ASV,1
genomes,1
insect taxa,1
shikimate pathway,1
In silico exclusion,1
Salicortinol,1
Kynuren,1
Kynurenic acid,1
ol,1
Medium saligeni,1
Metabolite profile alterations,1
larval feces,1
graded saligenin concentrations,1
salicortin metabolites,1
tryptophan metabolites,1
full scan peak intensities,1
extracted ion traces,1
low saligenin,1
igen,1
medium saligenin,1
ANOVA,1
reinfected larvae,1
Enterobacter,1
egg coatings,1
vertical transmission,1
chrysotremulins formation,1
gut bacteria,1
plant defense compounds,1
Salicortin Metabolism,1
Poplar Herbivores,1
insect species,1
phylogenetically distant lineages,1
Saperda carcharias,1
Cerambycidae,1
salicortinol phosphate,1
Quantitative analysis,1
versicolora,1
carcharias,1
Insect herbivores,1
glutathione,1
conjugations,1
essential amino acid derivatives,1
specialist herbivores,1
liability,1
insect control agents,1
tryptophan depletion,1
independent origins,1
metabolic trait,1
multiomics,1
salicinoid detoxification pathway,1
dietary tryptophan derivatives,1
neutralization,1
toxicity,1
deterrence,1
tremul,1
rapid conjugation,1
metabolic costs,1
pest insects,1
herbivory,1
Plant Materials,1
Insects,1
host plant,1
light period,1
leaf beetles,1
Eppendorf tubes,1
Parafilm,1
leaf desiccation,1
petri dish,1
tremulae leaf beetle,1
chemical analysis,1
Beetle Feces,1
homogenization,1
Minilys cell disruptor,1
ZrO2 beads,1
supernatants,1
MetaboScape 2023b software,1
MetaboAnalyst,1
nigra Labeling,1
Isolation,1
Stable isotope labeling,1
growth chamber,1
nigra trees,1
dry samples,1
stainless steel balls,1
paint shaker,1
Fluid Management Europe,1
ultrasound,1
isolation procedure,1
nigra Leaf Coating,1
feeding experiments,1
aqueous solution,1
unlabeled salicortin aqueous solution,1
MS analysis,1
Chrysotremulins,1
tremulae Feces,1
tremulae larvae,1
tremulea beetles,1
extraction,1
isolation,1
NMR spectra,1
structure elucidation,1
Bruker AVANCE NEO 400 MHz,1
500 MHz,1
NMR tubes,1
NMR,1
synthetic mediates,1
tetramethyl chlorosilane,1
TMS,1
internal standard,1
chemical shifts,1
nigra Leaves,1
high concentration groups,1
homaloside D,1
medium concentration,1
saligenin equivalents,1
Saligenin Feeding Assay,1
saligenin metabolism,1
Software Availability,1
Metabolomics,1
amplicon sequencing,1
GenBank,1
BioProject number,1
ACKNOWLEDGMENTS,1
Basic Research Program,1
Yunnan Province,1
Chinese Scholarship Council,1
Open access funding,1
Biochemistry,1
State Key Laboratory,1
Phytochemistry,1
Kunming Institute of,1
Chinese Academy of Sciences,1
Insect Symbiosis,1
Chemical Ecology,1
Kiel University,1
ecological functions,1
plant natural products,1
defense tools,1
Toxicity,1
defense dynamics,1
Biosynthesis,1
maize,1
Mountain pine beetle,1
host defense,1
insect pheromones,1
chemical defense,1
rust infection,1
Physiol,1
aphids,1
chemical structures,1
pathogens,1
Macroevolutionary patterns,1
glucosinolate defense,1
resource availability hypotheses,1
glucosinolates,1
catabolites,1
Herbivore feeding preference,1
optimal defense theory,1
Chemical convergence,1
Biosynthetic,1
Cytochromes P450,1
Terpene detoxification,1
bark beetles,1
Detoxifying symbiosis,1
silkworm,1
metabolic detoxification,1
glucosinolate metabolism,1
leaf beetle,1
caffeine detoxification,1
primary insect pest,1
Microbial detoxification,1
FEMS Microbiol,1
pine weevil,1
conifer diterpenes,1
fitness,1
Parallel metatranscriptome analysis,1
plant secondary metabolites,1
gut symbionts,1
Phytochemical screening,1
allelopathic evaluation,1
Populus nigra L,1
Phenolic glycosides,1
Browse quality,1
quaking aspen,1
genotype,1
nutrients,1
defoliation,1
coppicing,1
fungal endophyte,1
poplar leaf chemistry,1
community assembly,1
herbivore defense responses,1
woody plant,1
Pop,1
poplar salicinoids,1
Lepidoptera,1
