keyword,count
phenolic features,1
flavonoid precursors,1
dimeric derivatives,1
Structural representations,1
Norway spruce trees,1
ass,1
crude protein extracts,1
glucosidase activit y,1
crude protein extract s,1
castanospermin,1
phenolic glucoside piceid,1
ANOVA,1
HSD tests,1
statistically significant differences,1
epimer,1
in,1
Phenolic Methylglucosides,1
phenolic methylglucosides,1
bark beetle hosts,1
typographus protein,1
glycosylated phenolics,1
Phenolic glucosides,1
fungal development,1
methyl,1
yl,1
Methylglucoside formation,1
bassiana genes,1
genome,1
T ranscript,1
genomic scaffold,1
AlphaFold 3,1
enzymatic functions,1
methylglucosylated products,1
spruce bark phenolic mixture,1
Heatmap,1
peak intensity,1
sample weight,1
Metabolomic analyses,1
bassiana metabolism,1
HPLC,1
fungal extracts,1
NMR analyses,1
mass spectra,1
phenolic standards,1
means,1
statistically,1
Aglucones,1
Phenolic dimers,1
fungal biomass,1
Methylglucosylated derivatives,1
bassiana biomass,1
fungal incubation,1
e n means,1
Yeast cells,1
phenolic glucoside 1a,1
glycosyltransferase activity,1
hydroxyl group,1
attached glucose moiety,1
in vivo function,1
glucoside piceid,1
glucoside 1a,1
gt86mt85,1
encoded enzymes,1
methylglucosylated phenolic metabolites,1
growth inhibition,1
knockout mutants,1
methylglucosylated resveratrol 1c,1
bassiana WT,1
metabolic profiling,1
BbGT86 function,1
methylglucosylated phenolic substrates,1
Boile d extracts,1
positive control,1
Growth inhibition,1
enzymatic activities,1
bassiana GTs,1
Amino acid sequences,1
UPGMA trees,1
Branch labels,1
consensus support,1
protein accession numbers,1
Heatmaps,1
phenolic aglucone treatment,1
gene expression levels,1
controls,1
yeast system,1
phenolic aglucone resveratrol,1
bassiana Virulence,1
host beetles,1
spruce phloem,1
uninfected controls,1
methylglucosylation capacity,1
lower mortality,1
abundance,1
reduced fungal colonization,1
methylglucosylated taxifolin 3c,1
intact spruce bark,1
metabolomic profiling,1
methylation functions,1
mutant fungi,1
beetle hosts,1
mt85,1
increased bark beetle survival,1
knockout strain,1
bassiana gt86,1
knockout strainA,1
Intensity,1
x105 Methylglucosylated resveratrol,1
Piceid Resveratrol,1
gt86 gene,1
phenolic methylglucosylation,1
targeted knockout,1
cassettes,1
trpC promoter,1
bar resistance gene,1
glucoside,1
aglucone resveratrol,1
chemical defense compounds,1
microbial pathogens,1
viruses,1
bacteria,1
plant antimicrobial defenses,1
cabbage aphid,1
toxic isothiocyanates,1
benzoxazinoid glucosides,1
nematodes,1
arthropod parasite,1
bark beetle population outbreaks,1
spruce glucosides,1
methylglucosylated derivatives,1
Cordyceps militaris,1
methylglucose conjugates,1
anthraquinones,1
conjugation,1
methylglucose,1
rice flavonoid sakuranetin,1
xylosylation,1
stilbene,1
conjugate phenolics,1
fungal growth,1
medium,1
added resveratrol,1
methylglucosylated resver,1
200 µM,1
800 µM,1
postinoculation,1
inter,1
ile range,1
glucose residue,1
stereo specificity,1
indole derivatives,1
enzyme,1
BbGT86 knockout strain,1
cell wall,1
glycosylation,1
lipids,1
sterols,1
gene clusters,1
phenolic degradation,1
evolutionary transmission,1
coordinated transcription,1
methylglucoside product,1
direct detoxification,1
Efflux transporters,1
ABC family,1
toxic compounds,1
typographus,1
infectivity,1
plant chemistry,1
glucosinolate hydrolysis product,1
wasabi leaves,1
Solanaceae,1
glycosyltransferases,1
detoxification genes,1
plant defenses,1
insect parasites,1
Insect herbivores,1
antimicrobial compounds,1
dietary defenses,1
entomopathogenic nematodes,1
metabolic resistance,1
inoid defenses,1
maize,1
bark beetle attacks,1
conifer hosts,1
conifer chemical defenses,1
tree phenolic compounds,1
geographic mosaic theory,1
coevolution,1
abiotic factors,1
selection pressure,1
ecological costs,1
phenolic detoxication,1
bassiana gt86 gene,1
bark beetle mortality,1
Mortality rates,1
Norway spruce phenolics,1
transcript level,1
bassiana actin gene,1
uninfected beetles,1
fungal inoculation,1
UHP,1
stilbene glucoside piceid,1
noninfected beetles,1
WT fungus,1
semiart,1
Bark Beetle Rearing,1
Entomopathogenic Fungi Isolation,1
Eurasian spruce bark beetles,1
fungal isolates,1
fungal strains,1
primer pairs,1
ITS regions,1
ITS sequences,1
Infected Bark Beetles,1
Spruce Bark Diet,1
Callow adults,1
uninfected control group,1
parafilm,1
Phenolic Content,1
Spruce Bark,1
bark powder,1
sample collections,1
compound extractions,1
Phenolic compounds,1
Deglycosylation Assays,1
deglycosylation enzyme assay,1
methylglucosylated phenolic compounds,1
phosphate buffer,1
50 mM,1
28 °C,1
boiled protein,1
protein extraction procedures,1
protein,1
phenolic glucoside,1
hydrolysis products,1
Phenolic Aglucones,1
phenolic hydrolysis,1
stilbene aglucones,1
nontargeted metabolomics analyses,1
targeted analyses,1
Nontargeted Metabolomics Analyses,1
HRMS analyses,1
MS2 scans,1
MetaboScape,1
MetaboAnalyst,1
SIRIUS,1
molecular formulas,1
chemical structures,1
chemical taxonomy,1
Targeted Chemical Analyses,1
Targeted analyses,1
il,1
Agilent Technologies,1
API5000 tandem mass spectrometer,1
iosystems,1
data acquisition,1
external calibration curves,1
external standards,1
Purification,1
NMR Analyses,1
phenolic metabolites,1
bassiana fungal cultures,1
NMR measurements,1
Topspin,1
bassiana cultures,1
Total RNA isolation,1
cDNA syntheses,1
bassiana actin,1
Biozym Blue,1
NCBI,1
strain sequence,1
assembly accession,1
amino acid sequences,1
UPGMA tree,1
Geneious Prime,1
Yeast,1
bassiana strain,1
Saccharomyces cerevisiae strain,1
Invitrogen,1
yeast cultures,1
enzyme assay,1
bassiana Gene Modification,1
homologous recombination cassettes,1
genomic DNA,1
TrpC promoter,1
Basta resistance gene,1
bassiana mt85,1
homologous recombination vectors,1
GoldBio,1
gene knockout,1
metabolomic analyzing,1
biosafety,1
Planck Institute,1
Metabolites,1
gene knockouts,1
solvent control,1
Phenolic Metabolism,1
Infection,1
infection efficiency,1
callow bark beetles,1
transcript abundance analysis,1
vir,1
bassiana actin gene transcripts,1
iana,1
Statistical Analyses,1
Adobe Illustrator CS5,1
Statistical prerequisites,1
homogeneity,1
variances,1
normality,1
Heatmap figures,1
ChiPlot,1
chiplot,1
statistical analyses,1
independent experiments,1
biological replicates,1
difference levels,1
Software Availability,1
accession numbers,1
rRNA,1
mRNA,1
PV798168,1
PV799956,1
PV799292,1
PV799293,1
ACKNOWLEDGMENTS,1
Leibniz Institute,1
Infection Biology,1
fungal genetic modification,1
compound purification,1
Max Planck Institute,1
les,1
bark beetle rearing,1
log collection,1
DNA sequencing,1
Open access funding,1
plant defensive glucosinolates,1
herbivorous caterpillar,1
endoparasitic wasp,1
nicotine metabolism,1
Nicotiana attenuata herbivores,1
animals,1
immune responses,1
microbiota,1
Leaf phenolic inhibition,1
gypsy moth nuclear polyhedrosis,1
polyhedral inclusion body aggregation,1
Bark beetle population dynamics,1
anthropocene,1
Biosynthesis,1
tetrahydroxystilbenes,1
spruce,1
astringin,1
antifungal properties,1
phytoalexin production,1
disease resistance,1
peanut genotypes,1
stilbene synthase gene,1
sorghum,1
antifungal agent,1
downy mildew,1
Pl,1
op,1
ola,1
Crops Prod,1
low temperature,1
limiting factors,1
bark beetle system,1
Beauveria spp,1
emerald ash borer,1
Cordycipitaceae,1
Zimmermann,1
Efficacy,1
Isolation,1
identification,1
phylogenetic position,1
Fresenius,1
fungal necrotrophy,1
profungicide,1
Endoconidiophora polonica,1
carbon source,1
rice flavonoid phytoalexin sakuranetin,1
fungal glycosyltransferase,1
combinatorial biosynthesis,1
spruce phenolic defenses,1
Beau,1
plant toxins,1
fungal ribosylation capacity,1
Mucor hiemalis,1
UDP glycosyltransferases,1
Absidia coerulea,1
brassinin glucosyltransferase,1
plant pathogen,1
Fungal Genet,1
cruciferous phytoalexin brassinin,1
inducible glucosyltransferase,1
edible fungi,1
catalytic mechanism,1
Cryptococcal variations,1
FEMS Yeast Res,1
Diverse structures,1
multiple functions,1
Biosci,1
gene clustering,1
Functional analysis,1
ABC transporter ABC4,1
FEMS Microbiol,1
ABC transporter,1
Botrytis cinerea,1
phytoalexin resveratrol,1
fungicide fenpiclonil,1
Microbe,1
wasabi,1
tritrophic interactions,1
biological control,1
Genomic characterization,1
functional description,1
ates,1
Latin America,1
Plant defense resistance,1
natural enemies,1
specialist,1
insect herbivore,1
Demir,1
horizontal transmission,1
Beauveria pseudobassiana,1
Horizontal transmission,1
Scoly,1
idae,1
Biocontrol,1
Spruce phenolics,1
ecological functions,1
Spruce Genome,1
Stilbene glucosides,1
needles,1
Picea species,1
Beauveria bassiana inoculum,1
microbial control,1
Biocontrol Sci,1
biocontrol,1
Dendroctonus ponder,1
ae,1
population management,1
spruce beetle,1
felled trees,1
Geographic Mosaic,1
Coevolution,1
fungal symbionts,1
volatile fungal metabolites,1
host tree resin monoterpenes,1
Fungal identification,1
molecular tools,1
Brassicales plants,1
generalist lepidopteran herbivore,1
Spodoptera,1
nonribosomal peptide synthetase gene,1
invertebrate pathogen,1
Metarhizium anisopliae,1
peptide spore factor,1
optimal reference genes,1
gene expression studies,1
Eurasian spruce bark beetle,1
Ips typographus,1
